node,lt_mean,lt_std,lt_robust
17149,7.365,32.12960900789177,4.152039099210823
13586,10.25,36.99361431382449,6.550638568617551
10022,4.1,8.976636341080104,3.2023363658919894
13034,22.51,90.65489451761555,13.444510548238446
12326,18.78,32.99214451956708,15.480785548043293
16304,15.995,54.97995066385563,10.497004933614436
21911,6.415,21.628517632977072,4.252148236702293
12376,6.33,26.40740615812163,3.689259384187837
22208,7.1,19.061217169950087,5.193878283004991
14906,4.05,11.268429349292651,2.9231570650707344
24616,1.82,2.440819534500656,1.5759180465499345
23978,3.88,19.092029750657733,1.9707970249342264
25370,5.415,40.372921308718794,1.3777078691281206
22433,7.295,21.235771118563132,5.171422888143686
25096,2.35,4.93938255250593,1.856061744749407
9147,3.575,12.58786618136688,2.316213381863312
13591,3.63,9.332904156799213,2.696709584320079
6188,9.91,14.002210539768356,8.509778946023165
10162,13.145,44.43820400286222,8.701179599713777
15975,9.7,35.343740605657466,6.1656259394342525
13364,18.57,41.11368506957264,14.458631493042736
9730,14.49,65.32985458425573,7.957014541574427
23070,13.48,46.94443097961673,8.785556902038326
969,5.145,11.91150599210696,3.9538494007893035
21317,5.695,23.190989090592925,3.3759010909407077
5709,9.0,29.866369046136157,6.013363095386384
14528,7.72,28.030547622192472,4.9169452377807525
7304,20.6,60.30058042838394,14.569941957161607
16073,20.745,112.32185884768825,9.512814115231176
4355,4.01,23.420501702568203,1.6679498297431796
21426,2.23,13.842582851476816,0.8457417148523183
24920,8.315,26.137057504623584,5.701294249537641
17665,3.155,12.960747470728684,1.8589252529271314
16440,7.005,17.19054900228611,5.285945099771388
17032,9.545,49.50593878515991,4.594406121484008
2613,9.915,51.404841941202385,4.77451580587976
9549,8.795,48.09129832932357,3.9858701670676426
25749,6.345,18.86414522314754,4.458585477685245
31107,17.94,59.10496087470154,12.029503912529847
10357,30.345,83.42167569043433,22.002832430956566
4224,14.325,31.99483356731208,11.12551664326879
10058,17.855,52.77275788700075,12.577724211299925
12572,3.625,10.781204710049801,2.54687952899502
16903,21.59,89.78425195990665,12.611574804009335
16392,19.525,51.854984090249225,14.339501590975075
22685,14.29,30.00893033748454,11.289106966251545
7527,14.535,38.35281964862558,10.699718035137442
13239,22.325,69.22874673862006,15.402125326137993
20935,7.245,54.42944951953858,1.8020550480461415
17369,4.425,12.262315238159553,3.1987684761840445
22375,10.195,25.836736926322565,7.611326307367744
2255,2.57,6.21088560512911,1.9489114394870888
4331,20.01,42.23600241500135,15.786399758499865
13471,16.99,48.56346260307228,12.13365373969277
15613,17.75,56.64580743532569,12.08541925646743
10114,14.26,55.563408822713534,8.703659117728646
13392,5.46,14.581097352394297,4.00189026476057
19287,14.82,34.02921685845856,11.417078314154145
32613,19.08,66.8179137656961,12.398208623430389
10168,12.855,53.506018119460165,7.504398188053983
18795,15.875,62.44052670341595,9.630947329658404
29168,2.3,4.754997371187496,1.8245002628812501
26991,4.265,14.57822948783562,2.8071770512164376
22161,3.795,8.253058523965525,2.9696941476034473
13150,5.65,28.61987945467276,2.7880120545327243
10719,18.725,51.94467609871102,13.530532390128899
29184,14.985,56.14975311610907,9.370024688389092
20405,6.08,15.22575449690425,4.557424550309575
19002,3.37,15.746209067581951,1.795379093241805
18706,12.305,67.03992821446039,5.60100717855396
17987,12.165,82.6255273810703,3.902447261892968
12672,4.575,10.431892206114862,3.531810779388514
26597,4.23,12.36677403367588,2.9933225966324124
19729,15.675,92.51523860964743,6.423476139035257
7317,23.535,83.82510826118866,15.152489173881134
5699,12.415,45.71884485636093,7.843115514363906
32673,8.155,29.624330794129342,5.1925669205870655
13617,10.245,35.17605684268775,6.727394315731225
20708,8.12,45.513136565172026,3.5686863434827965
9701,7.355,27.865731194425887,4.5684268805574115
18867,7.775,31.653662900207934,4.609633709979207
6545,5.5,12.506398362438324,4.249360163756167
5399,9.195,21.26586407837688,7.068413592162312
12495,14.895,36.572585019383034,11.237741498061697
16711,16.94,58.71964236948315,11.068035763051686
28789,37.21,90.16804256497974,28.193195743502024
31976,4.63,16.81912899052742,2.948087100947258
10706,7.42,26.481570950379812,4.771842904962019
23686,3.655,10.731075202420305,2.581892479757969
13234,4.05,7.701136279796637,3.279886372020336
6052,6.07,25.040668920777655,3.5659331079222345
3663,18.025,50.422459033648884,12.982754096635109
15720,22.31,49.59842638632802,17.350157361367195
19164,3.42,8.994642850052468,2.520535714994753
10355,8.54,42.17698898688715,4.322301101311283
26575,3.34,13.549332086859485,1.9850667913140514
29945,10.395,48.340034908965464,5.560996509103453
31412,3.795,15.298463158108396,2.26515368418916
18862,11.13,27.68326389716357,8.361673610283644
7523,4.615,9.103668216713524,3.7046331783286477
29507,3.995,15.556830493387785,2.4393169506612216
14241,8.465,19.28078771731072,6.536921228268928
10067,6.705,25.189640231650788,4.186035976834921
16858,22.535,92.9678910968728,13.23821089031272
3481,13.16,33.24942706273298,9.835057293726702
22271,14.12,56.83841658596763,8.436158341403235
8147,9.425,56.19256512208711,3.8057434877912897
7045,9.09,28.4556128031009,6.24443871968991
11067,13.875,70.71562327378582,6.803437672621417
29462,12.445,34.48618527758616,8.996381472241385
18196,11.515,44.4981996826838,7.065180031731621
8022,2.005,3.720883631612255,1.6329116368387744
15045,10.595,33.27282637528708,7.267717362471292
6282,8.13,19.070477183332354,6.222952281666766
5657,19.175,56.86909859493115,13.488090140506884
10236,13.31,39.07344238738123,9.402655761261878
27763,6.74,36.209424187633815,3.1190575812366186
19294,7.41,32.67785029649288,4.142214970350713
29504,8.93,23.603073952347817,6.569692604765217
21902,4.43,12.1464027596651,3.2153597240334895
15779,6.305,33.907550412850526,2.914244958714947
14588,7.43,27.772560198872558,4.652743980112744
14916,8.03,15.168358513695539,6.5131641486304455
6187,15.895,31.588510173795793,12.73614898262042
5562,16.4,67.72510612763926,9.627489387236071
31367,18.88,55.28947096871157,13.351052903128842
18103,12.165,34.752521850939104,8.689747814906088
19735,4.145,16.778378199337382,2.4671621800662615
23512,9.355,33.010134428687195,6.053986557131281
10741,16.45,46.2728592157433,11.822714078425669
9278,3.2,11.977896309452676,2.0022103690547324
6707,5.905,9.65018005013378,4.939981994986622
14342,15.64,43.94258071620282,11.245741928379719
27642,2.44,5.681232260698377,1.871876773930162
25505,6.67,18.659075539801,4.8040924460199
9806,30.63,106.35667868074859,19.99433213192514
24712,12.97,42.48681089467647,8.721318910532354
21459,10.245,26.877964487661636,7.557203551233835
12631,5.86,14.011438184569064,4.458856181543094
9968,2.32,3.9695843611138932,1.9230415638886105
12750,3.275,17.17409022335681,1.5575909776643189
8134,4.95,11.040720085211833,3.845927991478817
16766,3.645,18.07315619918115,1.837684380081885
10549,11.505,19.86756087193393,9.518243912806607
19096,6.35,19.08762688235497,4.441237311764502
1194,12.875,45.05706798050667,8.369293201949333
29188,4.25,17.023733433063384,2.5476266566936614
11938,13.845,56.45140365836795,8.199859634163206
9870,1.89,5.709457067007334,1.3190542932992666
1038,9.385,42.87326410480079,5.09767358951992
20042,7.01,25.037370069558026,4.5062629930441975
22279,9.485,34.81134549252585,6.003865450747414
3892,8.85,25.722509597626747,6.277749040237325
17008,18.12,47.35584018893552,13.38441598110645
17338,18.45,63.635819315853865,12.086418068414613
16105,14.59,38.627346530664,10.7272653469336
441,13.09,27.442519928024105,10.345748007197589
616,4.115,12.95807759661903,2.819192240338097
11262,19.325,82.2539930641668,11.099600693583318
10275,22.29,54.02865813621508,16.88713418637849
2989,4.455,11.591720105316552,3.2958279894683447
28208,25.225,60.03594235955657,19.221405764044345
23430,12.335,46.59165992964836,7.6758340070351645
32110,20.105,81.8412119595012,11.920878804049881
6330,12.77,45.461820245124365,8.223817975487563
5931,16.445,32.90101784139816,13.154898215860184
11182,17.72,39.05574989678216,13.814425010321782
3013,68.945,107.34375610625892,58.210624389374104
431,3.16,6.124083604915922,2.5475916395084077
503,14.18,40.306173224457815,10.149382677554218
29430,33.775,97.6395635744036,24.01104364255964
7033,63.365,121.57130325450987,51.207869674549016
19248,12.39,57.20950882501965,6.6690491174980355
16079,28.395,88.03402169048054,19.591597830951947
14201,5.935,39.43641432737009,1.9913585672629908
5753,40.865,104.04949194974475,30.460050805025524
17729,8.205,38.533141255288285,4.351685874471171
8512,53.435,102.61221065253395,43.17377893474661
11660,21.355,47.121321872375354,16.642867812762464
29363,28.3,74.46844969515614,20.853155030484388
5641,2.25,5.669876541865793,1.6830123458134207
14129,11.57,63.0816542268828,5.2618345773117206
9998,30.065,63.532045260639926,23.711795473936007
15801,43.575,79.99090182639523,35.57590981736048
9896,45.87,96.55155669382032,36.214844330617964
18125,12.42,41.39943960973385,8.280056039026615
26720,32.5,85.82686059736777,23.91731394026322
529,56.575,93.28909033214978,47.246090966785026
19259,42.16,92.0313229286638,32.95686770713362
9160,17.865,63.53177767857594,11.511822232142404
20091,15.775,29.926816987444553,12.782318301255545
13117,26.095,85.55189054018619,17.53981094598138
550,1.89,2.363873939109275,1.6536126060890723
514,3.24,8.594905467775664,2.380509453222434
16069,3.52,11.169583698598618,2.4030416301401383
13416,31.35,72.18093584874055,24.131906415125947
10142,29.4,80.75729069254366,21.324270930745634
19,4.715,15.893828204683732,3.1256171795316265
19226,22.48,50.21403787786838,17.458596212213163
22616,10.15,38.54526559773586,6.295473440226414
533,9.395,29.064049528584277,6.488595047141572
29489,7.015,30.76661786742248,3.938338213257752
15070,17.595,64.45596151637177,11.149403848362821
10079,18.175,49.71090800820279,13.203909199179721
8305,27.825,60.63517440397117,21.761482559602882
4378,7.545,41.01923908363001,3.443076091636999
29521,8.52,28.58320485879776,5.661679514120223
24928,11.205,27.693013108002532,8.435698689199747
32675,23.15,57.13866904295198,17.4361330957048
15781,15.73,41.41807697129359,11.588192302870642
494,3.72,23.646175166398475,1.3553824833601524
20363,12.52,56.168670983031106,6.903132901696889
25162,29.28,68.9373744785802,22.386262552141982
11665,29.44,92.30035969594051,20.20996403040595
4346,18.735,55.27870091635656,13.207129908364344
6391,26.045,89.69583588439322,17.07541641156068
9906,26.435,81.41858372018025,18.293141627981974
19210,25.6,60.72767079346943,19.52723292065306
8160,3.17,21.684582080362993,1.0015417919637004
31625,13.04,27.93417978033363,10.246582021966637
17659,24.1,59.72947346160017,18.127052653839982
16005,7.55,25.695476255559065,4.980452374444093
13568,26.175,73.02885987744844,18.872114012255157
17181,31.935,71.54900960181071,24.78009903981893
5194,8.73,32.80117528382177,5.449882471617823
4385,73.64,134.23084742338477,60.216915257661526
10255,13.81,39.414767537053926,9.868523246294608
4308,64.33,106.84461193714918,53.64553880628508
4375,4.37,27.66302767232829,1.6036972327671708
17876,6.99,39.46529994818233,3.043470005181767
5628,1.015,0.12155245781143219,1.0028447542188568
18523,12.81,33.62950936305791,9.447049063694209
11675,25.8,73.44365186998806,18.455634813001193
990,21.26,61.0335350442689,15.15664649557311
6249,27.075,53.27465978305258,21.74753402169474
7328,44.475,87.98169909134512,35.67683009086549
25434,20.085,47.52765274027321,15.332234725972679
49,10.795,47.9359257238243,6.00140742761757
7821,45.605,107.09812778475634,34.89518722152436
10182,29.385,111.09634006122793,18.27536599387721
11769,59.29,137.96407467163326,45.49359253283667
21420,19.37,40.41575311682315,15.328424688317686
3603,13.835,45.78316038676229,9.256683961323771
11945,16.27,54.64327131495697,10.805672868504303
18124,22.525,72.33484205415812,15.291515794584186
12093,31.345,79.77848065111293,23.367151934888707
7284,9.905,18.31300016381805,8.073699983618194
23957,5.535,13.500324996088057,4.184967500391195
12735,32.255,93.17016676490388,22.937983323509613
23095,14.59,36.32990366075859,10.957009633924141
12649,13.425,25.790393075717166,10.845960692428283
367,155.47,134.02760573851938,142.06723942614806
22980,23.77,47.55141533119703,19.0148584668803
10913,3.5,12.71416532848303,2.228583467151697
14914,41.57,78.7025736555038,33.69974263444962
17874,5.62,15.365077285845326,4.083492271415468
11291,25.345,51.963987289275636,20.148601271072437
527,20.96,42.06338550330917,16.75366144966908
18481,32.09,91.49132144635358,22.940867855364644
13090,17.105,47.95648001052621,12.30935199894738
13795,13.91,48.77255273204387,9.032744726795613
13124,17.355,60.10689623495793,11.344310376504207
17518,7.685,18.191090539052354,5.865890946094764
10715,18.225,85.95972530784402,9.629027469215599
31397,9.19,37.65811864658138,5.424188135341861
6607,22.52,55.76091462664507,16.943908537335492
12843,20.945,52.153062949360894,15.72969370506391
18168,6.73,45.51776686086434,2.1782233139135663
17885,7.175,18.495793440671857,5.325420655932814
28959,26.455,88.7830950969834,17.576690490301658
26640,26.98,39.41230264777739,23.03876973522226
6982,38.6,74.10910875189364,31.189089124810636
3965,16.455,54.48126260467905,11.006873739532093
5116,31.525,45.95954063086358,26.92904593691364
22904,19.14,53.86418476130498,13.753581523869503
8379,17.725,50.785917093225756,12.646408290677424
13901,19.83,56.839168713133034,14.146083128686694
18012,15.15,32.16313883936081,11.93368611606392
10054,2.645,6.1618970293246536,2.0288102970675346
2009,1.81,4.918729510757834,1.3181270489242167
5771,73.805,139.6474023209884,59.840259767901166
8254,8.115,44.751667846014406,3.6398332153985598
11673,4.1,14.644111444536332,2.6355888555463665
4395,43.6,107.02004485142024,32.897995514857975
19700,44.34,99.5279076440372,34.38720923559628
1314,30.665,63.06015203755856,24.358984796244144
9139,6.59,13.464468054847174,5.2435531945152825
17087,11.94,41.312303252179,7.808769674782099
12278,6.7,16.54267209370965,5.045732790629035
29013,11.61,33.30567369082931,8.279432630917068
8208,2.965,16.53674015639116,1.3113259843608835
10684,27.94,86.75486384059397,19.264513615940604
22407,23.095,61.630560398231005,16.9319439601769
21362,36.965,115.59941079002088,25.405058920997917
20387,5.58,15.451330039837993,4.0348669960162
17335,26.375,67.7197487812824,19.60302512187176
16064,32.105,80.31253933851175,24.07374606614882
13288,12.11,69.88911145521884,5.121088854478115
7837,41.88,114.37948067726134,30.44205193227387
18661,18.915,52.859226015900006,13.629077398409997
8155,26.1,74.20161723304957,18.679838276695044
25880,22.4,66.01280178874397,15.798719821125601
13115,83.23,126.28244969115859,70.60175503088415
16103,22.495,73.1624902186906,15.178750978130939
19629,9.5,21.729703173306348,7.327029682669365
2080,3.73,10.630009407333562,2.6669990592666437
11560,10.26,24.678581806902926,7.792141819309707
19699,34.06,60.1062925158423,28.04937074841577
12432,11.575,23.855070215784316,9.189492978421567
9161,18.035,48.798604232088444,13.155139576791155
6673,4.125,5.631107795096805,3.561889220490319
25931,11.635,34.5150948861509,8.18349051138491
4821,23.86,40.46393950173413,19.813606049826586
25516,5.59,18.090934193678336,3.7809065806321662
10305,27.3,65.0273019584851,20.79726980415149
15041,60.47,122.36044744932899,48.2339552550671
19255,9.825,46.89386287138221,5.135613712861778
14478,11.965,27.565263920376307,9.208473607962368
515,1.225,1.4367933045501013,1.08132066954499
22391,28.545,100.81219159903232,18.463780840096767
403,4.515,15.89873501257254,2.9251264987427454
3972,31.28,70.01800911194205,24.278199088805795
20079,12.175,37.03180221107258,8.471819778892742
27253,29.8,69.64416702064861,22.835583297935138
7942,17.34,58.232760539064266,11.516723946093574
28651,6.705,29.451111608901964,3.7598888391098035
9275,12.875,35.2526506095641,9.34973493904359
675,7.36,28.70732310752781,4.489267689247219
23026,15.6,62.40288454871297,9.359711545128702
31439,5.01,14.059868420436942,3.6040131579563055
13358,19.105,71.46141598793015,11.958858401206985
7298,14.025,65.0413282075328,7.52086717924672
31353,7.015,17.924418400606477,5.222558159939352
29002,16.425,40.11651000523351,12.41334899947665
21261,24.725,52.275131515855605,19.49748684841444
9702,1.37,1.4639330585788408,1.223606694142116
5449,8.15,65.23678027002867,1.6263219729971325
14070,1.73,2.790537582617371,1.4509462417382628
20626,59.775,114.87186067527593,48.2878139324724
16067,17.655,54.63648940955119,12.191351059044882
2157,21.17,50.961074360731445,16.073892563926858
19301,35.27,73.67996403365028,27.902003596634977
7655,11.43,39.32728187912305,7.497271812087694
19118,45.64,99.09530967709824,35.73046903229017
1985,10.9,25.005599372940452,8.399440062705954
10726,9.785,26.120466592310326,7.172953340768967
25395,16.41,58.48428763351744,10.561571236648255
31403,16.3,36.33579502364026,12.666420497635976
25698,15.355,39.429037206099764,11.412096279390024
25792,15.345,57.01364726975463,9.643635273024538
20414,26.875,56.74873897277366,21.200126102722635
10924,24.115,54.90511610952116,18.624488389047883
16936,21.66,59.382526049335425,15.721747395066458
745,17.71,50.70203053133079,12.639796946866921
21581,15.755,38.06330220829506,11.948669779170494
29176,14.585,32.70248881966019,11.314751118033982
13344,7.965,26.21953041150814,5.343046958849186
10061,17.475,71.57156820274375,10.317843179725626
29472,11.155,37.95788422712731,7.359211577287269
32850,15.895,52.61410433524456,10.633589566475543
22975,4.875,13.023032480954656,3.5726967519045343
8268,16.13,62.65670833996947,9.864329166003053
31423,11.74,42.92135133007813,7.4478648669921865
4223,30.285,58.257821577879135,24.459217842212087
7910,14.295,73.41476673667226,6.953523326332773
409,6.075,33.167746004213186,2.7582253995786816
16864,6.16,16.096720162815778,4.5503279837184225
19339,34.905,77.0088694567061,27.20411305432939
17185,18.845,57.80390103617575,13.064609896382423
3269,8.02,45.218133530697614,3.498186646930238
18621,43.26,112.91497863436896,31.968502136563103
9639,13.31,40.025290754721574,9.307470924527843
10434,12.37,26.37637389786549,9.73236261021345
19239,21.01,100.12202504943656,10.997797495056345
18592,25.795,52.069789465677694,20.588021053432232
5439,13.52,44.9146924736216,9.028530752637838
10714,12.55,40.64538719215256,8.485461280784744
4959,14.925,31.644262908148136,11.760573709185188
10151,11.6,36.47834974337517,7.952165025662483
18197,16.33,54.372613510847536,10.892738648915245
5228,5.535,15.599640220210208,3.9750359779789792
10019,13.94,51.78171878182492,8.761828121817507
1942,25.745,54.53329235430407,20.291670764569595
9865,12.42,69.81800340886296,5.438199659113703
28961,19.3,56.38909469037431,13.66109053096257
10475,21.655,46.32737824440317,17.022262175559682
19540,23.14,70.1312369775409,16.12687630224591
2165,5.49,14.910060362050851,3.998993963794915
18478,48.575,135.28490076501515,35.04650992349849
7137,22.905,45.34011441317722,18.370988558682278
5877,44.55,86.8767373926991,35.862326260730086
9922,17.59,69.95013867034145,10.594986132965854
456,31.99,51.873113459671956,26.802688654032803
22518,8.455,42.07823635800341,4.247176364199659
4685,18.18,84.07804469657938,9.772195530342062
393,5.33,20.28721518592436,3.301278481407564
6080,15.845,48.051544980364575,11.039845501963542
20427,45.91,100.93979344143716,35.81602065585628
19698,39.635,82.35048132828369,31.39995186717163
6753,24.085,45.02718928603028,19.582281071396974
20383,37.565,74.06885833466046,30.158114166533952
27257,14.305,52.761368206292765,9.028863179370724
10717,83.8,135.61415855285907,70.23858414471408
12314,55.025,83.09653648016865,46.71534635198313
11185,54.51,98.8654130624052,44.623458693759474
5768,12.02,38.28693772032441,8.191306227967559
30578,4.39,12.192534601140158,3.1707465398859838
